item_id,item_tested,item_category_id,cluster_code,item_category3,item_category3_enc,item_category4,item_category4_enc
11779,True,40,423,Movies,7,Movies,3
11780,False,40,785,Movies,7,Movies,3
11781,False,37,785,Movies,7,Movies,3
11782,False,40,1197,Movies,7,Movies,3
11783,False,37,423,Movies,7,Movies,3
11784,True,40,423,Movies,7,Movies,3
11785,True,37,423,Movies,7,Movies,3
11786,False,40,423,Movies,7,Movies,3
11787,False,40,2655,Movies,7,Movies,3
11788,False,37,423,Movies,7,Movies,3
11789,False,37,2655,Movies,7,Movies,3
11790,False,38,2504,Movies,7,Movies,3
11791,False,37,1559,Movies,7,Movies,3
11792,False,40,1601,Movies,7,Movies,3
11793,False,58,431,Music,8,Music,4
11794,False,55,753,Music,8,Music,4
11795,False,41,1104,Movies,7,Movies,3
11796,False,41,1118,Movies,7,Movies,3
11797,False,41,2906,Movies,7,Movies,3
11798,False,41,1118,Movies,7,Movies,3
11799,False,41,1118,Movies,7,Movies,3
11800,False,41,1118,Movies,7,Movies,3
11801,False,41,926,Movies,7,Movies,3
11802,False,41,2607,Movies,7,Movies,3
11803,False,41,1118,Movies,7,Movies,3
11804,False,41,41,Movies,7,Movies,3
11805,False,41,1118,Movies,7,Movies,3
11806,False,41,41,Movies,7,Movies,3
11807,False,41,1194,Movies,7,Movies,3
11808,False,55,235,Music,8,Music,4
11809,False,55,759,Music,8,Music,4
11810,False,55,759,Music,8,Music,4
11811,True,19,2253,Games,4,PlayStation,6
11812,False,19,1538,Games,4,PlayStation,6
11813,False,19,3670,Games,4,PlayStation,6
11814,False,31,1140,Games,4,PC,5
11815,False,19,1816,Games,4,PlayStation,6
11816,False,69,69,Gifts,5,Gifts,2
11817,False,69,1617,Gifts,5,Gifts,2
11818,False,69,1617,Gifts,5,Gifts,2
11819,False,69,1617,Gifts,5,Gifts,2
11820,False,69,69,Gifts,5,Gifts,2
11821,False,30,2253,Games,4,PC,5
11822,False,43,1857,Books,1,Books,1
11823,False,43,1857,Books,1,Books,1
11824,False,43,1855,Books,1,Books,1
11825,False,62,62,Gifts,5,Gifts,2
11826,False,69,1908,Gifts,5,Gifts,2
11827,True,31,1140,Games,4,PC,5
11828,False,22,5846,Games,4,PlayStation,6
11829,True,19,5846,Games,4,PlayStation,6
11830,True,57,1495,Music,8,Music,4
11831,False,30,4180,Games,4,PC,5
11832,False,66,66,Gifts,5,Gifts,2
11833,False,66,66,Gifts,5,Gifts,2
11834,False,66,66,Gifts,5,Gifts,2
11835,False,66,66,Gifts,5,Gifts,2
11836,False,66,66,Gifts,5,Gifts,2
11837,False,66,856,Gifts,5,Gifts,2
11838,False,66,856,Gifts,5,Gifts,2
11839,False,66,2472,Gifts,5,Gifts,2
11840,False,66,66,Gifts,5,Gifts,2
11841,False,66,1007,Gifts,5,Gifts,2
11842,False,66,66,Gifts,5,Gifts,2
11843,False,66,693,Gifts,5,Gifts,2
11844,False,66,66,Gifts,5,Gifts,2
11845,False,66,66,Gifts,5,Gifts,2
11846,False,66,66,Gifts,5,Gifts,2
11847,False,66,1495,Gifts,5,Gifts,2
11848,False,66,66,Gifts,5,Gifts,2
11849,False,66,66,Gifts,5,Gifts,2
11850,False,66,66,Gifts,5,Gifts,2
11851,False,66,66,Gifts,5,Gifts,2
11852,False,66,66,Gifts,5,Gifts,2
11853,False,63,1920,Gifts,5,Gifts,2
11854,False,63,1210,Gifts,5,Gifts,2
11855,False,63,110,Gifts,5,Gifts,2
11856,False,63,2199,Gifts,5,Gifts,2
11857,False,63,4886,Gifts,5,Gifts,2
11858,False,63,1210,Gifts,5,Gifts,2
11859,False,63,110,Gifts,5,Gifts,2
11860,False,63,2199,Gifts,5,Gifts,2
11861,False,63,110,Gifts,5,Gifts,2
11862,False,63,408,Gifts,5,Gifts,2
11863,False,63,110,Gifts,5,Gifts,2
11864,False,63,4886,Gifts,5,Gifts,2
11865,False,63,110,Gifts,5,Gifts,2
11866,False,63,110,Gifts,5,Gifts,2
11867,False,63,1340,Gifts,5,Gifts,2
11868,False,63,110,Gifts,5,Gifts,2
11869,False,63,110,Gifts,5,Gifts,2
11870,False,63,1675,Gifts,5,Gifts,2
11871,False,62,62,Gifts,5,Gifts,2
11872,False,63,110,Gifts,5,Gifts,2
11873,False,63,2364,Gifts,5,Gifts,2
11874,True,54,1551,Books,1,PC,5
11875,True,49,1551,Books,1,Books,1
11876,False,61,793,Gifts,5,Gifts,2
11877,False,61,2076,Gifts,5,Gifts,2
11878,False,69,1908,Gifts,5,Gifts,2
11879,True,57,2256,Music,8,Music,4
11880,True,57,2256,Music,8,Music,4
11881,False,57,2256,Music,8,Music,4
11882,False,69,1521,Gifts,5,Gifts,2
11883,False,57,456,Music,8,Music,4
11884,False,43,292,Books,1,Books,1
11885,False,43,292,Books,1,Books,1
11886,False,43,926,Books,1,Books,1
11887,False,57,500,Music,8,Music,4
11888,False,57,57,Music,8,Music,4
11889,False,40,40,Movies,7,Movies,3
11890,False,40,40,Movies,7,Movies,3
11891,False,37,1670,Movies,7,Movies,3
11892,True,40,1670,Movies,7,Movies,3
11893,False,40,1670,Movies,7,Movies,3
11894,False,40,1670,Movies,7,Movies,3
11895,False,40,3461,Movies,7,Movies,3
11896,False,37,3461,Movies,7,Movies,3
11897,False,38,3461,Movies,7,Movies,3
11898,False,37,3461,Movies,7,Movies,3
11899,False,40,3461,Movies,7,Movies,3
11900,False,40,3461,Movies,7,Movies,3
11901,False,38,3461,Movies,7,Movies,3
11902,False,37,3461,Movies,7,Movies,3
11903,False,40,3461,Movies,7,Movies,3
11904,False,40,3461,Movies,7,Movies,3
11905,False,58,4080,Music,8,Music,4
11906,False,55,807,Music,8,Music,4
11907,False,40,40,Movies,7,Movies,3
11908,False,40,1533,Movies,7,Movies,3
11909,False,37,37,Movies,7,Movies,3
11910,False,40,3914,Movies,7,Movies,3
11911,False,37,3784,Movies,7,Movies,3
11912,False,40,3914,Movies,7,Movies,3
11913,True,40,2176,Movies,7,Movies,3
11914,False,37,2176,Movies,7,Movies,3
11915,True,40,40,Movies,7,Movies,3
11916,False,37,37,Movies,7,Movies,3
11917,False,40,2177,Movies,7,Movies,3
11918,False,37,2177,Movies,7,Movies,3
11919,False,40,40,Movies,7,Movies,3
11920,True,41,1297,Movies,7,Movies,3
11921,True,40,1297,Movies,7,Movies,3
11922,True,40,1297,Movies,7,Movies,3
11923,False,37,1297,Movies,7,Movies,3
11924,True,41,1297,Movies,7,Movies,3
11925,True,40,1297,Movies,7,Movies,3
11926,True,37,1297,Movies,7,Movies,3
11927,True,40,1297,Movies,7,Movies,3
11928,False,40,40,Movies,7,Movies,3
11929,False,40,456,Movies,7,Movies,3
11930,True,40,537,Movies,7,Movies,3
11931,True,37,537,Movies,7,Movies,3
11932,False,40,124,Movies,7,Movies,3
11933,False,40,2178,Movies,7,Movies,3
11934,False,40,2178,Movies,7,Movies,3
11935,False,40,40,Movies,7,Movies,3
11936,True,41,2995,Movies,7,Movies,3
11937,False,37,2995,Movies,7,Movies,3
11938,True,40,850,Movies,7,Movies,3
11939,False,40,456,Movies,7,Movies,3
11940,False,40,802,Movies,7,Movies,3
11941,False,37,333,Movies,7,Movies,3
11942,False,40,40,Movies,7,Movies,3
11943,False,37,37,Movies,7,Movies,3
11944,False,40,40,Movies,7,Movies,3
11945,False,37,37,Movies,7,Movies,3
11946,True,40,40,Movies,7,Movies,3
11947,True,40,40,Movies,7,Movies,3
11948,True,40,40,Movies,7,Movies,3
11949,False,37,2920,Movies,7,Movies,3
11950,False,37,802,Movies,7,Movies,3
11951,False,40,1064,Movies,7,Movies,3
11952,False,37,1064,Movies,7,Movies,3
11953,True,40,1064,Movies,7,Movies,3
11954,False,40,1051,Movies,7,Movies,3
11955,False,40,1051,Movies,7,Movies,3
11956,False,37,37,Movies,7,Movies,3
11957,False,40,601,Movies,7,Movies,3
11958,False,40,601,Movies,7,Movies,3
11959,False,40,1033,Movies,7,Movies,3
11960,False,40,40,Movies,7,Movies,3
11961,True,38,2504,Movies,7,Movies,3
11962,False,37,784,Movies,7,Movies,3
11963,False,40,752,Movies,7,Movies,3
11964,False,40,40,Movies,7,Movies,3
11965,False,40,3604,Movies,7,Movies,3
11966,False,40,3890,Movies,7,Movies,3
11967,False,37,37,Movies,7,Movies,3
11968,True,40,3890,Movies,7,Movies,3
11969,False,40,124,Movies,7,Movies,3
11970,True,40,40,Movies,7,Movies,3
11971,False,37,2678,Movies,7,Movies,3
11972,False,40,2678,Movies,7,Movies,3
11973,True,40,40,Movies,7,Movies,3
11974,True,40,840,Movies,7,Movies,3
11975,True,40,1617,Movies,7,Movies,3
11976,False,40,1617,Movies,7,Movies,3
11977,False,37,14892,Movies,7,Movies,3
11978,False,40,14892,Movies,7,Movies,3
11979,False,40,1617,Movies,7,Movies,3
11980,False,40,11523,Movies,7,Movies,3
11981,False,40,11523,Movies,7,Movies,3
11982,False,40,1617,Movies,7,Movies,3
11983,True,40,3604,Movies,7,Movies,3
11984,True,38,3604,Movies,7,Movies,3
11985,True,37,3604,Movies,7,Movies,3
11986,False,40,40,Movies,7,Movies,3
11987,False,40,40,Movies,7,Movies,3
11988,False,40,1819,Movies,7,Movies,3
11989,False,39,2390,Movies,7,Movies,3
11990,False,37,2390,Movies,7,Movies,3
11991,False,40,1819,Movies,7,Movies,3
11992,False,37,37,Movies,7,Movies,3
11993,False,40,40,Movies,7,Movies,3
11994,False,40,40,Movies,7,Movies,3
11995,False,40,40,Movies,7,Movies,3
11996,True,40,40,Movies,7,Movies,3
11997,True,37,2104,Movies,7,Movies,3
11998,False,40,2104,Movies,7,Movies,3
11999,False,40,40,Movies,7,Movies,3
12000,False,40,1242,Movies,7,Movies,3
12001,False,40,2540,Movies,7,Movies,3
12002,False,40,988,Movies,7,Movies,3
12003,False,40,1332,Movies,7,Movies,3
12004,False,40,1242,Movies,7,Movies,3
12005,False,40,1242,Movies,7,Movies,3
12006,False,40,1242,Movies,7,Movies,3
12007,False,40,1242,Movies,7,Movies,3
12008,False,40,769,Movies,7,Movies,3
12009,False,40,769,Movies,7,Movies,3
12010,False,40,769,Movies,7,Movies,3
12011,False,40,769,Movies,7,Movies,3
12012,False,40,1297,Movies,7,Movies,3
12013,False,40,1297,Movies,7,Movies,3
12014,False,40,1297,Movies,7,Movies,3
12015,False,40,1104,Movies,7,Movies,3
12016,False,40,3047,Movies,7,Movies,3
12017,False,40,3047,Movies,7,Movies,3
12018,False,40,4305,Movies,7,Movies,3
12019,False,40,4305,Movies,7,Movies,3
12020,True,40,352,Movies,7,Movies,3
12021,True,37,352,Movies,7,Movies,3
12022,False,37,2504,Movies,7,Movies,3
12023,True,40,352,Movies,7,Movies,3
12024,False,40,40,Movies,7,Movies,3
12025,False,40,40,Movies,7,Movies,3
12026,False,40,40,Movies,7,Movies,3
12027,False,40,544,Movies,7,Movies,3
12028,True,37,544,Movies,7,Movies,3
12029,False,40,40,Movies,7,Movies,3
12030,False,40,40,Movies,7,Movies,3
12031,True,40,4387,Movies,7,Movies,3
12032,False,40,4387,Movies,7,Movies,3
12033,False,40,4387,Movies,7,Movies,3
12034,False,37,4387,Movies,7,Movies,3
12035,False,37,409,Movies,7,Movies,3
12036,False,37,409,Movies,7,Movies,3
12037,False,40,40,Movies,7,Movies,3
12038,False,40,40,Movies,7,Movies,3
12039,False,40,574,Movies,7,Movies,3
12040,True,40,40,Movies,7,Movies,3
12041,False,40,365,Movies,7,Movies,3
12042,False,40,2217,Movies,7,Movies,3
12043,False,37,2217,Movies,7,Movies,3
12044,False,41,2402,Movies,7,Movies,3
12045,False,37,326,Movies,7,Movies,3
12046,False,40,2504,Movies,7,Movies,3
12047,False,40,602,Movies,7,Movies,3
12048,False,40,602,Movies,7,Movies,3
12049,False,40,40,Movies,7,Movies,3
12050,False,40,40,Movies,7,Movies,3
12051,False,40,40,Movies,7,Movies,3
12052,False,37,37,Movies,7,Movies,3
12053,False,41,784,Movies,7,Movies,3
12054,True,40,40,Movies,7,Movies,3
12055,False,40,40,Movies,7,Movies,3
12056,False,40,40,Movies,7,Movies,3
12057,False,40,3891,Movies,7,Movies,3
12058,False,40,3891,Movies,7,Movies,3
12059,False,40,3284,Movies,7,Movies,3
12060,False,37,1826,Movies,7,Movies,3
12061,False,40,3284,Movies,7,Movies,3
12062,False,40,4881,Movies,7,Movies,3
12063,True,38,3176,Movies,7,Movies,3
12064,True,40,3176,Movies,7,Movies,3
12065,True,38,3176,Movies,7,Movies,3
12066,True,40,3176,Movies,7,Movies,3
12067,False,40,4881,Movies,7,Movies,3
12068,False,37,4881,Movies,7,Movies,3
12069,False,37,4881,Movies,7,Movies,3
12070,False,37,4881,Movies,7,Movies,3
12071,False,37,4881,Movies,7,Movies,3
12072,False,41,2235,Movies,7,Movies,3
12073,False,38,2504,Movies,7,Movies,3
12074,False,40,4881,Movies,7,Movies,3
12075,False,40,1064,Movies,7,Movies,3
12076,False,37,37,Movies,7,Movies,3
12077,False,41,456,Movies,7,Movies,3
12078,False,40,366,Movies,7,Movies,3
12079,False,40,366,Movies,7,Movies,3
12080,True,40,366,Movies,7,Movies,3
12081,True,40,3562,Movies,7,Movies,3
12082,True,38,3562,Movies,7,Movies,3
12083,True,37,3562,Movies,7,Movies,3
12084,False,40,40,Movies,7,Movies,3
12085,False,37,1329,Movies,7,Movies,3
12086,False,40,1329,Movies,7,Movies,3
12087,False,40,40,Movies,7,Movies,3
12088,True,40,40,Movies,7,Movies,3
12089,False,37,409,Movies,7,Movies,3
12090,True,40,40,Movies,7,Movies,3
12091,True,37,37,Movies,7,Movies,3
12092,False,37,840,Movies,7,Movies,3
12093,False,40,40,Movies,7,Movies,3
12094,False,40,2105,Movies,7,Movies,3
12095,False,40,2105,Movies,7,Movies,3
12096,False,40,40,Movies,7,Movies,3
12097,True,40,430,Movies,7,Movies,3
12098,False,40,430,Movies,7,Movies,3
12099,False,40,430,Movies,7,Movies,3
12100,False,40,3752,Movies,7,Movies,3
12101,False,40,3752,Movies,7,Movies,3
12102,False,30,3461,Games,4,PC,5
12103,False,30,2253,Games,4,PC,5
12104,False,70,1871,Gifts,5,Gifts,2
12105,False,70,1871,Gifts,5,Gifts,2
12106,False,70,1308,Gifts,5,Gifts,2
12107,False,70,1871,Gifts,5,Gifts,2
12108,False,31,1948,Games,4,PC,5
12109,False,30,2253,Games,4,PC,5
12110,False,62,1495,Gifts,5,Gifts,2
12111,False,30,1193,Games,4,PC,5
12112,False,30,1948,Games,4,PC,5
12113,False,19,1948,Games,4,PlayStation,6
12114,False,23,1948,Games,4,Xbox,7
12115,True,31,1948,Games,4,PC,5
12116,True,24,3067,Games,4,Xbox,7
12117,True,16,2191,Consoles,2,Xbox,7
12118,False,16,6215,Consoles,2,Xbox,7
12119,False,17,3940,Consoles,2,Any,0
12120,False,17,3940,Consoles,2,Any,0
12121,False,17,3940,Consoles,2,Any,0
12122,False,17,3940,Consoles,2,Any,0
12123,False,17,3940,Consoles,2,Any,0
12124,True,16,1972,Consoles,2,Xbox,7
12125,True,16,4039,Consoles,2,Xbox,7
12126,False,17,11464,Consoles,2,Any,0
12127,False,17,11464,Consoles,2,Any,0
12128,False,70,2259,Gifts,5,Gifts,2
12129,False,72,2259,Gifts,5,Gifts,2
12130,False,62,1954,Gifts,5,Gifts,2
12131,False,62,1954,Gifts,5,Gifts,2
12132,True,62,1954,Gifts,5,Gifts,2
12133,False,62,1954,Gifts,5,Gifts,2
12134,True,30,5169,Games,4,PC,5
12135,True,30,5169,Games,4,PC,5
12136,False,30,2055,Games,4,PC,5
12137,False,30,2608,Games,4,PC,5
12138,False,30,475,Games,4,PC,5
12139,False,30,2043,Games,4,PC,5
12140,False,30,4727,Games,4,PC,5
12141,False,30,1831,Games,4,PC,5
12142,False,30,2449,Games,4,PC,5
12143,False,30,2253,Games,4,PC,5
12144,False,30,475,Games,4,PC,5
12145,False,30,2253,Games,4,PC,5
12146,False,30,2253,Games,4,PC,5
12147,False,63,508,Gifts,5,Gifts,2
12148,False,63,508,Gifts,5,Gifts,2
12149,False,63,508,Gifts,5,Gifts,2
12150,False,63,508,Gifts,5,Gifts,2
12151,False,63,508,Gifts,5,Gifts,2
12152,False,63,508,Gifts,5,Gifts,2
12153,False,62,62,Gifts,5,Gifts,2
12154,False,62,62,Gifts,5,Gifts,2
12155,False,62,62,Gifts,5,Gifts,2
12156,False,62,62,Gifts,5,Gifts,2
12157,False,62,62,Gifts,5,Gifts,2
12158,False,62,62,Gifts,5,Gifts,2
12159,False,62,62,Gifts,5,Gifts,2
12160,False,62,2504,Gifts,5,Gifts,2
12161,False,63,1340,Gifts,5,Gifts,2
12162,False,63,1340,Gifts,5,Gifts,2
12163,False,70,1871,Gifts,5,Gifts,2
12164,False,70,1308,Gifts,5,Gifts,2
12165,False,70,1308,Gifts,5,Gifts,2
12166,False,70,1308,Gifts,5,Gifts,2
12167,False,70,1308,Gifts,5,Gifts,2
12168,False,70,1880,Gifts,5,Gifts,2
12169,False,70,1308,Gifts,5,Gifts,2
12170,False,70,1308,Gifts,5,Gifts,2
12171,False,70,1534,Gifts,5,Gifts,2
12172,False,70,1871,Gifts,5,Gifts,2
12173,False,70,1871,Gifts,5,Gifts,2
12174,False,70,1871,Gifts,5,Gifts,2
12175,False,69,69,Gifts,5,Gifts,2
12176,False,69,69,Gifts,5,Gifts,2
12177,False,69,69,Gifts,5,Gifts,2
12178,False,69,69,Gifts,5,Gifts,2
12179,False,69,69,Gifts,5,Gifts,2
12180,False,70,1871,Gifts,5,Gifts,2
12181,False,70,1871,Gifts,5,Gifts,2
12182,False,70,1308,Gifts,5,Gifts,2
12183,False,70,1308,Gifts,5,Gifts,2
12184,False,70,1308,Gifts,5,Gifts,2
12185,False,70,1308,Gifts,5,Gifts,2
12186,False,70,1308,Gifts,5,Gifts,2
12187,False,70,3608,Gifts,5,Gifts,2
12188,False,19,1858,Games,4,PlayStation,6
12189,True,31,1819,Games,4,PC,5
12190,False,30,1819,Games,4,PC,5
12191,True,31,1819,Games,4,PC,5
12192,True,31,1819,Games,4,PC,5
12193,True,28,1819,Games,4,PC,5
12194,True,30,1819,Games,4,PC,5
12195,False,43,473,Books,1,Books,1
12196,False,43,157,Books,1,Books,1
12197,False,43,1686,Books,1,Books,1
12198,False,43,157,Books,1,Books,1
12199,False,43,157,Books,1,Books,1
12200,True,43,157,Books,1,Books,1
12201,False,31,1140,Games,4,PC,5
12202,False,31,1015,Games,4,PC,5
12203,False,30,1819,Games,4,PC,5
12204,True,49,1551,Books,1,Books,1
12205,False,49,1551,Books,1,Books,1
12206,True,62,62,Gifts,5,Gifts,2
12207,False,62,62,Gifts,5,Gifts,2
12208,True,62,62,Gifts,5,Gifts,2
12209,False,77,1774,Software,10,PC,5
12210,False,77,1758,Software,10,PC,5
12211,False,62,62,Gifts,5,Gifts,2
12212,True,62,3355,Gifts,5,Gifts,2
12213,False,62,3355,Gifts,5,Gifts,2
12214,False,62,3355,Gifts,5,Gifts,2
12215,False,78,2927,Software,10,PC,5
12216,True,73,2927,Software,10,PC,5
12217,False,73,2927,Software,10,PC,5
12218,False,73,2927,Software,10,PC,5
12219,False,73,2927,Software,10,PC,5
12220,True,73,2927,Software,10,PC,5
12221,False,73,2927,Software,10,PC,5
12222,False,73,2927,Software,10,PC,5
12223,True,78,1862,Software,10,PC,5
12224,False,49,2450,Books,1,Books,1
12225,False,31,2383,Games,4,PC,5
12226,False,31,2383,Games,4,PC,5
12227,False,31,15143,Games,4,PC,5
12228,True,31,15143,Games,4,PC,5
12229,False,57,730,Music,8,Music,4
12230,False,78,78,Software,10,PC,5
12231,True,49,1551,Books,1,Books,1
12232,True,49,2920,Books,1,Books,1
12233,True,43,1686,Books,1,Books,1
12234,False,78,2906,Software,10,PC,5
12235,True,78,2906,Software,10,PC,5
12236,False,78,1956,Software,10,PC,5
12237,False,31,1140,Games,4,PC,5
12238,False,30,3176,Games,4,PC,5
12239,False,30,3176,Games,4,PC,5
12240,False,30,3176,Games,4,PC,5
12241,False,43,906,Books,1,Books,1
12242,False,40,701,Movies,7,Movies,3
12243,False,40,430,Movies,7,Movies,3
12244,False,40,701,Movies,7,Movies,3
12245,False,40,701,Movies,7,Movies,3
12246,False,40,701,Movies,7,Movies,3
12247,False,40,701,Movies,7,Movies,3
12248,False,40,701,Movies,7,Movies,3
12249,False,40,701,Movies,7,Movies,3
12250,False,40,701,Movies,7,Movies,3
12251,False,40,701,Movies,7,Movies,3
12252,False,40,701,Movies,7,Movies,3
12253,False,40,701,Movies,7,Movies,3
12254,False,40,701,Movies,7,Movies,3
12255,False,62,1116,Gifts,5,Gifts,2
12256,False,62,1116,Gifts,5,Gifts,2
12257,False,62,1116,Gifts,5,Gifts,2
12258,False,62,1116,Gifts,5,Gifts,2
12259,False,62,1116,Gifts,5,Gifts,2
12260,False,62,1116,Gifts,5,Gifts,2
12261,False,62,1116,Gifts,5,Gifts,2
12262,False,62,1116,Gifts,5,Gifts,2
12263,False,62,1116,Gifts,5,Gifts,2
12264,False,62,1116,Gifts,5,Gifts,2
12265,False,62,1116,Gifts,5,Gifts,2
12266,False,62,494,Gifts,5,Gifts,2
12267,False,62,948,Gifts,5,Gifts,2
12268,False,62,494,Gifts,5,Gifts,2
12269,False,62,494,Gifts,5,Gifts,2
12270,False,62,948,Gifts,5,Gifts,2
12271,False,62,948,Gifts,5,Gifts,2
12272,False,62,948,Gifts,5,Gifts,2
12273,False,62,494,Gifts,5,Gifts,2
12274,False,62,948,Gifts,5,Gifts,2
12275,False,62,494,Gifts,5,Gifts,2
12276,False,62,494,Gifts,5,Gifts,2
12277,False,62,948,Gifts,5,Gifts,2
12278,False,62,494,Gifts,5,Gifts,2
12279,False,62,494,Gifts,5,Gifts,2
12280,False,62,948,Gifts,5,Gifts,2
12281,False,62,494,Gifts,5,Gifts,2
12282,False,62,494,Gifts,5,Gifts,2
12283,False,62,494,Gifts,5,Gifts,2
12284,False,62,494,Gifts,5,Gifts,2
12285,False,62,494,Gifts,5,Gifts,2
12286,True,62,1748,Gifts,5,Gifts,2
12287,False,62,494,Gifts,5,Gifts,2
12288,False,62,494,Gifts,5,Gifts,2
12289,False,62,494,Gifts,5,Gifts,2
12290,False,62,494,Gifts,5,Gifts,2
12291,False,62,494,Gifts,5,Gifts,2
12292,False,62,1116,Gifts,5,Gifts,2
12293,False,62,1116,Gifts,5,Gifts,2
12294,False,62,1116,Gifts,5,Gifts,2
12295,False,62,1116,Gifts,5,Gifts,2
12296,False,62,494,Gifts,5,Gifts,2
12297,False,62,1116,Gifts,5,Gifts,2
12298,False,62,494,Gifts,5,Gifts,2
12299,False,62,494,Gifts,5,Gifts,2
12300,False,62,1116,Gifts,5,Gifts,2
12301,False,62,1116,Gifts,5,Gifts,2
12302,False,62,494,Gifts,5,Gifts,2
12303,False,62,494,Gifts,5,Gifts,2
12304,False,62,1116,Gifts,5,Gifts,2
12305,False,62,1116,Gifts,5,Gifts,2
12306,False,62,494,Gifts,5,Gifts,2
12307,False,62,494,Gifts,5,Gifts,2
12308,False,62,494,Gifts,5,Gifts,2
12309,False,62,1116,Gifts,5,Gifts,2
12310,False,62,494,Gifts,5,Gifts,2
12311,False,62,494,Gifts,5,Gifts,2
12312,False,62,494,Gifts,5,Gifts,2
12313,False,40,40,Movies,7,Movies,3
12314,False,55,693,Music,8,Music,4
12315,False,55,55,Music,8,Music,4
12316,False,37,2106,Movies,7,Movies,3
12317,True,40,2106,Movies,7,Movies,3
12318,False,40,40,Movies,7,Movies,3
12319,False,40,40,Movies,7,Movies,3
12320,False,37,37,Movies,7,Movies,3
12321,False,40,40,Movies,7,Movies,3
12322,False,37,37,Movies,7,Movies,3
12323,False,55,479,Music,8,Music,4
12324,False,55,479,Music,8,Music,4
12325,False,55,479,Music,8,Music,4
12326,False,55,479,Music,8,Music,4
12327,False,55,479,Music,8,Music,4
12328,False,55,835,Music,8,Music,4
12329,False,58,718,Music,8,Music,4
12330,False,55,479,Music,8,Music,4
12331,False,40,1356,Movies,7,Movies,3
12332,True,40,700,Movies,7,Movies,3
12333,True,40,700,Movies,7,Movies,3
12334,False,40,124,Movies,7,Movies,3
12335,False,55,479,Music,8,Music,4
12336,False,55,283,Music,8,Music,4
12337,True,37,725,Movies,7,Movies,3
12338,False,40,725,Movies,7,Movies,3
12339,False,37,725,Movies,7,Movies,3
12340,False,40,725,Movies,7,Movies,3
12341,False,40,40,Movies,7,Movies,3
12342,False,40,40,Movies,7,Movies,3
12343,False,40,2504,Movies,7,Movies,3
12344,False,37,2504,Movies,7,Movies,3
12345,False,40,2504,Movies,7,Movies,3
12346,True,40,196,Movies,7,Movies,3
12347,False,40,430,Movies,7,Movies,3
12348,False,40,40,Movies,7,Movies,3
12349,False,40,40,Movies,7,Movies,3
12350,False,40,700,Movies,7,Movies,3
12351,False,40,700,Movies,7,Movies,3
12352,False,40,4464,Movies,7,Movies,3
12353,False,40,40,Movies,7,Movies,3
12354,False,40,818,Movies,7,Movies,3
12355,False,40,40,Movies,7,Movies,3
12356,False,40,8367,Movies,7,Movies,3
12357,False,37,37,Movies,7,Movies,3
12358,False,40,8367,Movies,7,Movies,3
12359,False,40,40,Movies,7,Movies,3
12360,True,38,2504,Movies,7,Movies,3
12361,True,40,9645,Movies,7,Movies,3
12362,True,40,9645,Movies,7,Movies,3
12363,True,38,9645,Movies,7,Movies,3
12364,False,37,9645,Movies,7,Movies,3
12365,False,40,1495,Movies,7,Movies,3
12366,False,40,2655,Movies,7,Movies,3
12367,False,40,985,Movies,7,Movies,3
12368,False,40,985,Movies,7,Movies,3
12369,False,40,40,Movies,7,Movies,3
12370,False,40,204,Movies,7,Movies,3
12371,False,40,2107,Movies,7,Movies,3
12372,False,37,2107,Movies,7,Movies,3
12373,False,40,1900,Movies,7,Movies,3
12374,False,40,3362,Movies,7,Movies,3
12375,False,40,122,Movies,7,Movies,3
12376,False,37,409,Movies,7,Movies,3
12377,False,40,953,Movies,7,Movies,3
12378,True,40,2187,Movies,7,Movies,3
12379,False,40,2187,Movies,7,Movies,3
12380,True,55,55,Music,8,Music,4
12381,False,55,55,Music,8,Music,4
12382,True,55,753,Music,8,Music,4
12383,False,55,235,Music,8,Music,4
12384,False,55,4022,Music,8,Music,4
12385,False,55,4022,Music,8,Music,4
12386,False,40,430,Movies,7,Movies,3
12387,False,40,3235,Movies,7,Movies,3
12388,False,40,40,Movies,7,Movies,3
12389,False,40,211,Movies,7,Movies,3
12390,False,37,37,Movies,7,Movies,3
12391,False,40,40,Movies,7,Movies,3
12392,False,40,40,Movies,7,Movies,3
12393,False,40,1356,Movies,7,Movies,3
12394,False,40,40,Movies,7,Movies,3
12395,False,40,40,Movies,7,Movies,3
12396,False,37,409,Movies,7,Movies,3
12397,False,40,1652,Movies,7,Movies,3
12398,False,37,1652,Movies,7,Movies,3
12399,False,40,1652,Movies,7,Movies,3
12400,True,40,40,Movies,7,Movies,3
12401,False,55,693,Music,8,Music,4
12402,False,40,40,Movies,7,Movies,3
12403,False,40,1345,Movies,7,Movies,3
12404,False,37,890,Movies,7,Movies,3
12405,True,38,2504,Movies,7,Movies,3
12406,False,40,1030,Movies,7,Movies,3
12407,False,58,509,Music,8,Music,4
12408,True,55,753,Music,8,Music,4
12409,True,40,1030,Movies,7,Movies,3
12410,False,37,1030,Movies,7,Movies,3
12411,False,40,1030,Movies,7,Movies,3
12412,False,40,1030,Movies,7,Movies,3
12413,False,40,40,Movies,7,Movies,3
12414,False,40,1617,Movies,7,Movies,3
12415,False,40,2678,Movies,7,Movies,3
12416,False,55,55,Music,8,Music,4
12417,False,59,59,Music,8,Music,4
12418,False,55,689,Music,8,Music,4
12419,False,59,970,Music,8,Music,4
12420,False,59,59,Music,8,Music,4
